age_at_last_season,height_in_cm,club_position,total_goals,total_assists,total_minutes_played,total_yellow_cards,total_red_cards,has_agent,ga_per90min,contract_years_remaining,last_season,is_champion,is_top_4,is_relegation,current_club_name,country_of_citizenship,current_club_domestic_competition_id,sub_position_Central Midfield,sub_position_Centre-Back,sub_position_Centre-Forward,sub_position_Defensive Midfield,sub_position_Goalkeeper,sub_position_Left Midfield,sub_position_Left Winger,sub_position_Left-Back,sub_position_Right Midfield,sub_position_Right Winger,sub_position_Right-Back,sub_position_Second Striker,foot_left,foot_right,market_value_log
36.0,192.0,13.0,0,0,540,3,0,0,0.0,3,2012,0,0,0,12.262183004554634,13.196044953185169,12.777278656448999,False,True,False,False,False,False,False,False,False,False,False,False,False,True,12.611541086966115
34.0,191.0,19.0,10,3,2311,5,0,0,0.51,3,2021,0,0,1,12.551406233343801,12.539229711336509,12.580020031592314,False,False,True,False,False,False,False,False,False,False,False,False,False,True,10.12667110305036
23.0,187.0,5.0,1,1,224,0,0,1,0.8,3,2022,0,0,0,12.129846263496718,12.128949923257506,12.407632169987018,True,False,False,False,False,False,False,False,False,False,False,False,True,False,12.429220196836383
20.0,179.0,3.0,0,0,28,0,0,0,0.0,4,2023,0,1,0,12.641486288988403,13.128569852217119,12.407632169987018,False,False,True,False,False,False,False,False,False,False,False,False,False,True,12.611541086966115
35.0,186.0,13.0,0,0,103,0,0,0,0.0,3,2019,0,0,0,12.545791293159901,11.39994529506875,12.580020031592314,False,False,False,True,False,False,False,False,False,False,False,False,False,True,11.51293546492023
21.0,198.0,3.0,1,0,1245,2,0,0,0.07,12,2014,0,1,0,14.541168722305024,13.202654801877634,12.777278656448999,False,True,False,False,False,False,False,False,False,False,False,False,True,False,13.710151153416941
28.0,190.0,16.0,0,0,1515,0,0,1,0.0,11,2013,0,0,0,12.463097662012718,13.076891699957617,12.979371833211387,False,False,False,False,True,False,False,False,False,False,False,False,False,True,11.225256725762893
31.0,175.0,19.0,0,1,901,2,0,1,0.1,2,2024,0,0,1,14.091200563239752,13.056441191251293,13.520938528666802,False,False,False,False,False,False,False,True,False,False,False,False,True,False,13.815511557963774
18.0,172.0,19.0,0,0,332,0,0,1,0.0,4,2023,0,0,1,13.977714316911113,13.2107290558567,14.558811547139317,False,False,False,False,False,False,False,False,False,True,False,False,True,False,13.592368256649284
23.0,191.0,17.0,0,0,90,0,0,0,0.0,3,2023,0,0,0,12.356390508853204,13.16994927554291,12.580020031592314,False,False,False,False,True,False,False,False,False,False,False,False,False,True,11.225256725762893
26.0,194.0,20.0,6,1,1811,4,0,1,0.35,4,2019,0,0,1,13.772076639138163,13.51379619620572,13.726835207765218,False,False,True,False,False,False,False,False,False,False,False,False,False,True,12.429220196836383
20.0,172.0,12.0,0,0,916,2,0,1,0.0,3,2019,0,0,0,11.475468716913701,13.196044953185169,12.407632169987018,False,False,False,False,False,False,False,False,False,True,False,False,False,True,10.819798284210286
28.0,188.0,9.0,1,0,1930,5,0,0,0.05,6,2017,0,0,0,11.945951709705048,12.270708359856082,12.428854993374186,False,True,False,False,False,False,False,False,False,False,False,False,False,True,11.51293546492023
22.0,188.0,6.0,2,5,1519,2,0,1,0.41,3,2024,0,0,0,13.431623333607607,13.557488073254259,13.015509922082185,False,False,False,False,False,False,True,False,False,False,False,False,False,True,14.731801689838349
31.0,188.0,2.0,2,0,2583,4,0,1,0.07,3,2019,0,1,0,13.924646697766164,13.500501650769493,12.407632169987018,False,True,False,False,False,False,False,False,False,False,False,False,False,True,14.914123179965662
20.0,181.0,6.0,3,0,501,1,0,0,0.54,3,2018,0,0,0,12.734919208037716,12.711041202212883,12.53555738329438,False,False,True,False,False,False,False,False,False,False,False,False,False,True,11.918397239722838
27.0,191.0,5.0,0,0,158,1,0,1,0.0,1,2024,0,0,0,12.75739109618169,12.94715028771351,12.777278656448999,False,True,False,False,False,False,False,False,False,False,False,False,False,True,13.592368256649284
20.0,180.0,16.0,1,0,257,1,0,1,0.35,8,2016,0,0,0,12.658591640628647,13.131180548859193,12.580020031592314,False,False,False,False,False,False,True,False,False,False,False,False,False,True,13.527829818844937
33.0,185.0,11.0,4,2,1941,5,1,1,0.28,5,2019,0,0,0,12.551406233343801,13.571288019483289,12.580020031592314,False,False,True,False,False,False,False,False,False,False,False,False,False,True,11.225256725762893
23.0,175.0,14.0,0,0,336,0,0,0,0.0,2,2023,0,0,0,12.885501293765202,12.865171291666119,12.777278656448999,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.611541086966115
27.0,194.0,6.0,4,0,2769,7,0,1,0.13,3,2024,0,0,0,13.924646697766164,13.51379619620572,12.407632169987018,False,True,False,False,False,False,False,False,False,False,False,False,False,True,15.607270193858982
31.0,190.0,4.0,0,0,47,0,0,0,0.0,3,2020,0,1,0,15.094657547371659,13.504091389938171,13.726835207765218,False,True,False,False,False,False,False,False,False,False,False,False,False,True,12.611541086966115
32.0,196.0,4.0,0,0,180,0,0,1,0.0,1,2024,0,1,0,13.174290808068251,13.076891699957617,12.376462602106338,False,False,False,False,True,False,False,False,False,False,False,False,False,True,13.997832948091215
23.0,185.0,14.0,1,2,592,1,1,0,0.46,4,2024,0,0,0,13.409464889330675,12.854865552032,13.520938528666802,False,False,True,False,False,False,False,False,False,False,False,False,False,True,13.592368256649284
23.0,180.0,9.0,0,1,662,2,0,0,0.14,3,2013,0,0,0,12.063101801830264,13.196044953185169,12.376462602106338,False,True,False,False,False,False,False,False,False,False,False,False,False,True,11.51293546492023
36.0,179.0,2.0,1,3,2372,4,0,1,0.15,3,2021,0,1,0,14.34688920815999,13.319186538024017,12.580020031592314,True,False,False,False,False,False,False,False,False,False,False,False,False,True,12.206077645517674
22.0,187.0,12.0,10,6,2901,8,0,1,0.5,6,2024,0,0,0,15.02753461164337,13.571288019483289,14.558811547139317,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17.72753358339242
29.0,178.0,15.0,0,1,2534,9,0,0,0.04,5,2018,0,0,0,12.316448266815003,12.854865552032,12.777278656448999,True,False,False,False,False,False,False,False,False,False,False,False,False,True,12.206077645517674
19.0,178.0,11.0,0,1,103,0,0,0,0.87,3,2012,0,0,0,12.232789171370529,12.534487650332228,12.428854993374186,False,False,False,False,False,False,False,False,True,False,False,False,False,False,10.819798284210286
26.0,183.0,1.0,3,0,1872,4,0,1,0.14,4,2022,1,1,0,15.350496045881545,13.508303027240535,13.667473860453931,True,False,False,False,False,False,False,False,False,False,False,False,False,True,16.811242881518265
20.0,186.0,9.0,0,0,17,0,0,1,0.0,4,2023,0,0,0,12.596396483653761,13.087573451666692,12.979371833211387,False,False,False,False,False,False,False,False,False,False,True,False,False,True,11.51293546492023
23.0,179.0,16.0,0,0,10,0,0,0,0.0,3,2013,0,0,0,11.834839086356768,13.196044953185169,13.520938528666802,True,False,False,False,False,False,False,False,False,False,False,False,False,True,10.819798284210286
26.0,180.0,20.0,7,4,2261,4,0,1,0.44,3,2024,0,0,1,14.438790756295816,12.94715028771351,13.520938528666802,False,False,False,False,False,False,False,False,False,False,False,True,False,True,15.424948670398354
35.0,175.0,15.0,2,0,2174,8,0,0,0.08,3,2013,0,0,0,12.262183004554634,12.94715028771351,12.777278656448999,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.611541086966115
22.0,180.0,16.0,0,0,95,0,0,1,0.0,3,2022,0,0,0,13.455439491160373,13.459975706255673,13.667473860453931,False,False,False,False,False,False,False,False,False,True,False,False,True,False,12.611541086966115
18.0,175.0,8.0,0,0,137,0,0,1,0.0,1,2024,0,0,0,12.774176409379923,12.36921795613697,12.407632169987018,False,False,False,True,False,False,False,False,False,False,False,False,False,True,10.819798284210286
30.0,183.0,15.0,0,1,1346,5,0,1,0.07,3,2016,0,0,0,12.063101801830264,13.51379619620572,12.376462602106338,False,False,False,True,False,False,False,False,False,False,False,False,False,True,11.51293546492023
25.0,186.0,15.0,0,0,835,4,0,0,0.0,2,2023,0,0,0,14.128194515064754,13.500501650769493,13.921585930435782,False,True,False,False,False,False,False,False,False,False,False,False,False,True,14.508658238524095
25.0,177.0,17.0,0,1,684,1,0,1,0.13,3,2013,0,0,0,11.901002265149963,13.196044953185169,12.376462602106338,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.429220196836383
29.0,190.0,2.0,0,0,654,1,0,1,0.0,3,2022,0,1,0,14.34688920815999,13.057892485883885,12.580020031592314,False,True,False,False,False,False,False,False,False,False,False,False,False,True,14.845130332288226
27.0,186.0,7.0,0,0,270,0,0,1,0.0,3,2020,0,0,0,12.491799772273128,12.79673604277385,12.407632169987018,False,False,False,False,True,False,False,False,False,False,False,False,True,False,11.51293546492023
24.0,185.0,17.0,8,3,2900,3,1,0,0.34,3,2024,0,0,0,13.797463663544857,12.826502078728383,13.520938528666802,False,False,True,False,False,False,False,False,False,False,False,False,False,True,16.454567959008102
34.0,183.0,15.0,0,0,1875,6,1,0,0.0,3,2013,0,0,0,12.003421187332286,13.407467214017148,12.376462602106338,False,True,False,False,False,False,False,False,False,False,False,False,False,True,12.611541086966115
23.0,178.0,7.0,0,0,166,0,0,1,0.0,3,2013,0,0,0,12.481200671357309,12.36921795613697,12.407632169987018,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11.736077016252437
22.0,202.0,9.0,0,0,90,0,0,0,0.0,3,2013,0,0,0,11.230659871689323,12.711041202212883,12.53555738329438,False,False,False,False,True,False,False,False,False,False,False,False,False,True,11.225256725762893
21.0,186.0,7.0,0,0,630,4,0,1,0.0,10,2013,0,0,0,13.431623333607607,13.319186538024017,13.015509922082185,False,True,False,False,False,False,False,False,False,False,False,False,False,True,13.997832948091215
32.0,184.0,3.0,2,4,2568,12,0,0,0.21,3,2013,0,1,0,13.663801376974387,13.953998513387484,12.580020031592314,False,False,False,True,False,False,False,False,False,False,False,False,False,False,13.304686600863562
33.0,180.0,15.0,0,0,433,0,0,1,0.0,3,2015,0,0,0,13.066313963246445,13.508303027240535,13.015509922082185,False,False,False,False,False,False,False,False,False,False,True,False,False,True,12.206077645517674
27.0,171.0,3.0,0,1,181,2,0,1,0.5,10,2013,0,1,0,12.077426966777132,13.196044953185169,12.407632169987018,False,False,True,False,False,False,False,False,False,False,False,False,False,True,12.611541086966115
28.0,193.0,9.0,0,0,885,1,0,1,0.0,1,2024,0,0,0,12.256872544116883,12.996925852531493,12.428854993374186,False,False,False,False,True,False,False,False,False,False,False,False,False,True,11.918397239722838
31.0,176.0,12.0,0,0,912,2,1,0,0.0,3,2020,0,0,0,12.383215235129503,13.504091389938171,12.376462602106338,True,False,False,False,False,False,False,False,False,False,False,False,False,True,12.429220196836383
31.0,191.0,12.0,0,0,1,0,0,1,0.0,2,2021,0,0,0,14.102719498490405,13.571288019483289,14.558811547139317,False,False,False,False,False,False,False,False,False,False,True,False,False,True,12.611541086966115
33.0,188.0,11.0,1,1,3074,9,0,1,0.06,2,2024,0,0,0,13.563711983829771,13.087573451666692,13.921585930435782,False,True,False,False,False,False,False,False,False,False,False,False,False,True,14.220976332738882
27.0,195.0,14.0,0,0,1350,4,0,1,0.0,6,2017,0,0,0,11.901002265149963,13.332452809913757,12.376462602106338,False,False,False,False,True,False,False,False,False,False,False,False,False,True,10.819798284210286
28.0,178.0,7.0,0,2,2106,9,0,1,0.09,3,2019,0,0,0,12.401786551907565,13.196044953185169,12.376462602106338,False,False,False,True,False,False,False,False,False,False,False,False,False,True,12.611541086966115
30.0,186.0,9.0,1,0,135,0,0,1,0.67,3,2023,0,0,0,12.658591640628647,12.964856552378022,12.580020031592314,False,False,True,False,False,False,False,False,False,False,False,False,False,True,12.834683971615659
21.0,180.0,13.0,1,3,1876,9,0,1,0.19,4,2024,0,0,0,12.97838553937213,12.94715028771351,13.015509922082185,False,False,False,False,False,False,False,True,False,False,False,False,True,False,14.914123179965662
24.0,177.0,16.0,0,0,840,2,0,1,0.0,8,2016,0,0,0,11.330429743945656,12.36921795613697,12.407632169987018,False,False,False,False,False,False,False,False,False,True,False,False,False,True,12.429220196836383
24.0,189.0,7.0,4,0,918,2,1,1,0.39,1,2024,0,0,0,14.735423186630543,13.087573451666692,13.726835207765218,False,False,False,False,False,False,False,True,False,False,False,False,True,False,15.76142084987672
31.0,178.0,19.0,1,2,1875,1,0,0,0.14,2,2024,0,0,1,14.091200563239752,13.128569852217119,13.520938528666802,True,False,False,False,False,False,False,False,False,False,False,False,True,False,14.731801689838349
23.0,183.0,18.0,0,0,651,0,0,1,0.0,4,2023,0,0,1,13.93664454655488,13.571288019483289,14.558811547139317,False,False,False,False,False,False,False,True,False,False,False,False,True,False,15.319588176962746
28.0,189.0,7.0,1,0,1504,3,0,1,0.06,3,2024,0,0,0,13.925256377469587,13.569395993184157,13.921585930435782,False,True,False,False,False,False,False,False,False,False,False,False,False,True,16.52356082573315
21.0,193.0,3.0,0,0,209,0,0,1,0.0,4,2024,0,1,0,12.806966275217611,12.711041202212883,12.53555738329438,False,False,False,False,False,True,False,False,False,False,False,False,True,False,12.611541086966115
32.0,180.0,20.0,0,2,761,3,0,0,0.24,3,2012,0,0,1,11.494562771027647,13.061773578166855,13.520938528666802,True,False,False,False,False,False,False,False,False,False,False,False,False,True,11.918397239722838
29.0,198.0,5.0,2,1,429,3,0,1,0.63,3,2022,0,0,0,13.431623333607607,12.963403611569952,13.015509922082185,False,False,True,False,False,False,False,False,False,False,False,False,False,True,13.017005083966255
27.0,187.0,3.0,5,4,1412,3,0,1,0.57,2,2024,0,1,0,15.335118587842056,13.557488073254259,13.726835207765218,False,False,True,False,False,False,False,False,False,False,False,False,False,True,16.300417291085605
21.0,178.0,10.0,0,0,303,3,0,0,0.0,1,2024,0,0,0,12.64315890219468,12.94715028771351,12.777278656448999,False,False,False,False,False,False,False,False,False,True,False,False,True,False,13.997832948091215
23.0,184.0,17.0,0,1,715,4,0,0,0.13,9,2015,0,0,0,11.918613265096615,13.557488073254259,12.580020031592314,False,False,False,False,False,False,False,False,False,False,False,True,False,True,13.122365377402328
31.0,191.0,2.0,0,0,611,0,0,0,0.0,3,2015,0,1,0,14.541168722305024,13.196044953185169,12.777278656448999,False,False,False,False,True,False,False,False,False,False,False,False,False,True,12.206077645517674
27.0,175.0,6.0,2,0,557,2,0,1,0.32,3,2020,0,0,0,12.286083632704448,13.407467214017148,12.376462602106338,False,False,False,False,False,False,False,False,False,False,False,False,False,True,12.899222326086994
20.0,178.0,6.0,0,0,32,0,0,0,0.0,3,2024,0,0,0,14.229789977600493,13.88241837144154,13.921585930435782,False,False,True,False,False,False,False,False,False,False,False,False,False,True,13.122365377402328
21.0,179.0,12.0,0,0,358,3,0,0,0.0,3,2019,0,0,0,11.475468716913701,12.128949923257506,12.407632169987018,True,False,False,False,False,False,False,False,False,False,False,False,False,True,10.12667110305036
34.0,171.0,19.0,2,1,620,1,0,1,0.44,2,2023,0,0,1,13.542027289522531,13.407467214017148,13.667473860453931,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13.815511557963774
27.0,182.0,15.0,0,0,64,0,0,1,0.0,3,2021,0,0,0,12.763191477933118,13.407467214017148,12.777278656448999,False,False,False,False,False,False,False,False,False,False,False,False,False,True,13.304686600863562
25.0,175.0,15.0,0,0,1637,3,0,1,0.0,3,2017,0,0,0,11.979571769367327,13.196044953185169,12.777278656448999,False,False,False,True,False,False,False,False,False,False,False,False,False,True,12.206077645517674
37.0,190.0,4.0,0,0,181,0,0,1,0.0,3,2017,0,1,0,15.357006699119781,13.500501650769493,13.921585930435782,False,False,False,False,True,False,False,False,False,False,False,False,True,False,13.527829818844937
34.0,175.0,16.0,0,1,543,0,0,0,0.17,3,2015,0,0,0,11.65947166209957,12.36921795613697,12.407632169987018,False,False,False,False,False,False,False,False,True,False,False,False,False,True,11.918397239722838
22.0,179.0,1.0,7,5,2484,2,0,1,0.43,4,2024,1,1,0,14.893842142348369,13.2107290558567,13.015509922082185,False,False,False,False,False,False,False,False,False,True,False,False,True,False,16.213405921671733
29.0,176.0,12.0,6,6,1321,2,0,1,0.82,2,2024,0,0,0,15.76450912202255,13.500501650769493,13.921585930435782,False,False,False,False,False,False,True,False,False,False,False,False,False,True,17.034386422832473
28.0,184.0,15.0,1,0,468,0,0,1,0.19,1,2024,0,0,0,13.264819603681671,13.076891699957617,13.520938528666802,False,False,False,False,False,True,False,False,False,False,False,False,True,False,13.815511557963774
25.0,181.0,12.0,0,2,1529,3,1,1,0.12,2,2021,0,0,0,12.094623413777576,13.571288019483289,12.428854993374186,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.611541086966115
31.0,177.0,5.0,0,0,10,0,0,1,0.0,2,2022,0,0,0,12.869920939150347,13.057892485883885,12.376462602106338,False,False,False,False,False,False,False,False,False,True,False,False,True,False,12.206077645517674
24.0,185.0,5.0,0,0,34,0,0,0,0.0,5,2018,0,0,0,13.162810108620818,13.586392485033867,12.777278656448999,False,False,False,False,False,False,False,False,False,True,False,False,False,True,12.899222326086994
22.0,178.0,20.0,0,0,480,2,0,0,0.0,8,2016,0,0,1,13.071566859312272,12.534487650332228,14.558811547139317,False,False,False,False,False,False,False,False,False,False,True,False,False,True,12.429220196836383
30.0,175.0,8.0,0,0,431,0,0,0,0.0,2,2023,0,0,0,12.774176409379923,12.36921795613697,12.407632169987018,False,False,True,False,False,False,False,False,False,False,False,False,False,True,12.899222326086994
30.0,183.0,17.0,3,1,851,2,0,0,0.42,3,2022,0,0,0,12.392088663110652,13.057892485883885,12.979371833211387,False,False,True,False,False,False,False,False,False,False,False,False,False,True,12.524530013005734
26.0,175.0,18.0,0,0,1657,5,0,1,0.0,3,2013,0,0,1,11.25977142089818,13.319186538024017,13.520938528666802,False,False,False,True,False,False,False,False,False,False,False,False,False,True,13.384729180332174
28.0,192.0,18.0,2,0,716,2,0,0,0.25,3,2013,0,0,1,11.957906493053025,13.500501650769493,13.921585930435782,False,False,True,False,False,False,False,False,False,False,False,False,False,True,12.524530013005734
30.0,181.0,10.0,1,1,298,0,0,0,0.6,3,2015,0,0,0,12.077426966777132,13.332452809913757,12.407632169987018,False,False,False,False,False,False,True,False,False,False,False,False,False,True,10.819798284210286
24.0,192.0,17.0,0,0,315,1,0,1,0.0,2,2023,0,0,0,13.817226222481404,13.500501650769493,13.921585930435782,False,True,False,False,False,False,False,False,False,False,False,False,False,True,14.508658238524095
27.0,179.0,18.0,0,0,89,0,0,1,0.0,3,2017,0,0,1,12.420862071254898,13.500501650769493,13.520938528666802,False,False,False,False,False,True,False,False,False,False,False,False,True,False,12.765691290604371
34.0,178.0,15.0,2,0,593,1,0,0,0.3,3,2013,0,0,0,11.611251871550136,12.36921795613697,12.407632169987018,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.51293546492023
33.0,173.0,11.0,0,0,34,1,0,0,0.0,3,2013,0,0,0,11.681211293874583,13.407467214017148,12.376462602106338,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.918397239722838
30.0,180.0,12.0,0,0,484,5,0,1,0.0,3,2023,0,0,0,14.225338899961125,13.586392485033867,13.015509922082185,False,False,False,True,False,False,False,False,False,False,False,False,True,False,13.997832948091215
23.0,182.0,8.0,0,0,339,0,0,1,0.0,3,2018,0,0,0,11.632800840444306,12.128949923257506,12.407632169987018,False,False,False,False,False,True,False,False,False,False,False,False,False,True,12.206077645517674
22.0,174.0,4.0,0,0,1926,6,0,1,0.0,4,2024,0,1,0,14.170734468560132,13.2107290558567,13.015509922082185,False,False,False,False,False,False,False,False,False,False,True,False,False,True,15.424948670398354
29.0,184.0,13.0,1,0,352,0,0,1,0.26,6,2017,0,0,0,11.702603735516298,12.830860376853204,12.777278656448999,False,False,False,False,False,False,True,False,False,False,False,False,False,True,11.736077016252437
37.0,187.0,12.0,13,2,2602,7,0,1,0.52,3,2022,0,0,0,15.564183421191734,12.94715028771351,14.558811547139317,False,False,True,False,False,False,False,False,False,False,False,False,False,True,16.52356082573315
27.0,190.0,12.0,0,0,1834,0,0,1,0.0,5,2024,0,0,0,14.411901802595398,13.407467214017148,13.667473860453931,False,False,False,False,True,False,False,False,False,False,False,False,False,True,17.147715103853763
28.0,186.0,18.0,0,2,1788,18,0,0,0.1,5,2023,0,0,1,13.455439491160373,13.407467214017148,13.667473860453931,False,False,False,False,False,False,False,False,False,True,False,False,False,True,14.220976332738882
21.0,185.0,12.0,0,0,90,0,0,0,0.0,5,2019,0,0,0,14.365088700620904,13.407467214017148,13.667473860453931,False,False,False,True,False,False,False,False,False,False,False,False,False,True,13.304686600863562
22.0,186.0,12.0,0,0,74,0,0,1,0.0,3,2023,0,0,0,12.68958025304014,12.94715028771351,12.777278656448999,False,False,False,False,False,False,False,True,False,False,False,False,True,False,10.819798284210286
25.0,188.0,18.0,0,1,1063,2,0,1,0.08,2,2021,0,0,1,12.118540742911701,13.146234911669632,12.580020031592314,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.765691290604371
23.0,181.0,19.0,0,0,539,0,0,1,0.0,4,2020,0,0,1,12.356390508853204,13.226956819669637,12.580020031592314,False,False,False,True,False,False,False,False,False,False,False,False,False,True,13.527829818844937
23.0,194.0,12.0,0,0,1662,3,0,1,0.0,6,2024,0,0,0,16.00191129501021,13.51379619620572,14.558811547139317,False,True,False,False,False,False,False,False,False,False,False,False,True,False,17.034386422832473
24.0,175.0,7.0,0,1,140,1,0,1,0.64,4,2021,0,0,0,12.75739109618169,13.196044953185169,12.777278656448999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,13.017005083966255
28.0,182.0,12.0,2,0,343,1,0,1,0.52,3,2020,0,0,0,13.948562486057222,13.407467214017148,12.407632169987018,False,False,True,False,False,False,False,False,False,False,False,False,False,True,13.815511557963774
28.0,183.0,10.0,2,1,685,2,0,1,0.39,2,2021,0,0,0,12.430375462155272,13.202654801877634,12.580020031592314,False,False,True,False,False,False,False,False,False,False,False,False,False,True,13.122365377402328
21.0,184.0,12.0,0,0,32,0,0,0,0.0,5,2018,0,0,0,12.113807865369733,11.39994529506875,12.979371833211387,False,True,False,False,False,False,False,False,False,False,False,False,False,True,12.323860125621126
24.0,176.0,9.0,0,0,744,2,0,1,0.0,3,2024,0,0,0,12.926590211478642,13.407467214017148,12.777278656448999,True,False,False,False,False,False,False,False,False,False,False,False,False,True,13.997832948091215
27.0,182.0,18.0,3,1,1197,3,0,1,0.3,7,2017,0,0,1,11.690014465700067,12.787341252781854,12.580020031592314,False,False,False,False,False,False,True,False,False,False,False,False,False,True,13.122365377402328
24.0,187.0,4.0,0,7,2573,11,0,1,0.24,5,2018,0,1,0,13.692961831786715,13.800858536574669,13.726835207765218,False,False,False,True,False,False,False,False,False,False,False,False,True,False,13.997832948091215
22.0,182.0,18.0,0,0,7,0,0,1,0.0,3,2020,0,0,1,12.341838079205909,13.407467214017148,13.667473860453931,True,False,False,False,False,False,False,False,False,False,False,False,False,True,11.51293546492023
26.0,191.0,12.0,0,0,90,0,0,1,0.0,6,2017,0,0,0,13.279692170523234,12.461074073019008,12.53555738329438,False,False,False,False,True,False,False,False,False,False,False,False,False,True,12.429220196836383
25.0,188.0,10.0,2,0,713,2,0,1,0.25,2,2021,0,0,0,12.6392237389396,13.12835672086221,12.376462602106338,False,True,False,False,False,False,False,False,False,False,False,False,True,False,12.611541086966115
21.0,174.0,12.0,10,2,1771,5,0,1,0.61,5,2024,0,0,0,15.350496045881545,13.407467214017148,13.667473860453931,True,False,False,False,False,False,False,False,False,False,False,False,False,True,17.72753358339242
20.0,170.0,10.0,0,0,221,0,0,0,0.0,3,2016,0,0,0,12.472209855199237,13.087573451666692,12.979371833211387,False,False,False,False,False,False,False,False,False,True,False,False,False,True,11.51293546492023
21.0,192.0,14.0,0,0,1922,3,1,1,0.0,1,2024,0,0,0,12.129846263496718,12.128949923257506,12.407632169987018,False,True,False,False,False,False,False,False,False,False,False,False,False,True,12.899222326086994
24.0,189.0,12.0,1,1,2252,5,0,0,0.08,3,2023,0,0,0,12.531906357893433,12.093140152884382,12.428854993374186,False,True,False,False,False,False,False,False,False,False,False,False,False,True,13.384729180332174
25.0,174.0,9.0,1,2,865,2,0,0,0.31,3,2024,0,0,0,12.521226075714809,13.16994927554291,12.580020031592314,False,False,False,False,False,False,False,False,False,False,True,False,False,True,12.323860125621126
38.0,183.0,14.0,0,2,1878,4,0,0,0.1,3,2018,0,0,0,13.486938037680252,13.061773578166855,13.520938528666802,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.611541086966115
21.0,171.0,19.0,0,0,130,0,0,1,0.0,7,2018,0,0,1,12.423294964500503,12.750891277561266,13.726835207765218,True,False,False,False,False,False,False,False,False,False,False,False,False,True,13.45883704259595
21.0,185.0,5.0,4,1,1716,3,0,1,0.26,4,2022,0,0,0,12.763191477933118,13.196044953185169,12.777278656448999,False,False,False,False,False,False,True,False,False,False,False,False,False,True,14.403297778421795
20.0,182.0,16.0,0,0,90,0,0,1,0.0,11,2013,0,0,0,12.892819884873097,13.571288019483289,13.667473860453931,False,True,False,False,False,False,False,False,False,False,False,False,False,True,12.206077645517674
28.0,186.0,6.0,0,1,502,3,0,0,0.18,6,2018,0,0,0,11.928362733961597,13.433807441009861,12.376462602106338,False,False,False,True,False,False,False,False,False,False,False,False,False,True,11.51293546492023
28.0,176.0,12.0,2,2,1259,5,0,1,0.29,4,2024,0,0,0,13.84148333940278,13.407467214017148,13.667473860453931,False,False,False,False,False,False,False,False,False,False,True,False,False,True,15.068273812173887
32.0,186.0,11.0,0,0,1565,2,0,1,0.0,2,2023,0,0,0,12.750403677555058,12.36921795613697,12.407632169987018,False,True,False,False,False,False,False,False,False,False,False,False,False,True,12.206077645517674
31.0,188.0,15.0,0,0,1188,5,0,0,0.0,3,2012,0,0,0,11.65947166209957,13.332452809913757,12.407632169987018,True,False,False,False,False,False,False,False,False,False,False,False,False,True,13.122365377402328
21.0,189.0,16.0,4,1,1286,2,0,0,0.35,3,2024,0,0,0,13.486938037680252,13.51379619620572,13.520938528666802,False,False,True,False,False,False,False,False,False,False,False,False,False,True,16.811242881518265
25.0,197.0,15.0,0,1,547,0,0,1,0.16,3,2024,0,0,0,12.885501293765202,13.459975706255673,12.777278656448999,False,True,False,False,False,False,False,False,False,False,False,False,False,True,13.122365377402328
19.0,187.0,15.0,0,0,45,0,0,1,0.0,1,2024,0,0,0,11.85970815891529,12.128949923257506,12.407632169987018,False,False,False,True,False,False,False,False,False,False,False,False,False,True,10.819798284210286
32.0,176.0,11.0,0,1,147,0,0,1,0.61,3,2012,0,0,0,12.063101801830264,12.270708359856082,12.376462602106338,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12.611541086966115
20.0,180.0,10.0,0,0,360,0,0,0,0.0,3,2024,0,0,0,12.970504696149304,13.2107290558567,13.015509922082185,False,False,False,False,True,False,False,False,False,False,False,False,False,True,13.304686600863562
23.0,185.0,8.0,4,2,865,4,0,1,0.62,1,2024,0,0,0,12.31124543451248,13.480257784959278,12.428854993374186,False,False,True,False,False,False,False,False,False,False,False,False,False,True,13.122365377402328
28.0,174.0,9.0,0,2,1635,4,0,1,0.11,3,2019,0,0,0,12.75739109618169,13.196044953185169,12.777278656448999,False,False,False,False,False,False,False,False,False,False,True,False,False,True,10.819798284210286
19.0,172.0,13.0,0,1,283,2,0,1,0.32,5,2018,0,0,0,13.384651249666106,13.319186538024017,13.667473860453931,True,False,False,False,False,False,False,False,False,False,False,False,False,True,12.206077645517674
35.0,180.0,13.0,0,0,1915,6,0,0,0.0,3,2015,0,0,0,13.408815447533387,13.061773578166855,13.520938528666802,False,False,False,False,False,False,False,True,False,False,False,False,False,True,11.51293546492023
33.0,186.0,12.0,0,0,677,0,0,0,0.0,3,2019,0,0,0,14.43590742719322,13.407467214017148,13.667473860453931,True,False,False,False,False,False,False,False,False,False,False,False,False,True,14.285514812209815
